id	t	x	y	z
Trace 673	6	-41081.4875	39540.875	6124.74
Trace 673	7	-41081.4875	39541.525	6123.68
Trace 673	8	-41083.275	39540.875	6120.47
Trace 673	9	-41085.3875	39541.6875	6122.33
Trace 673	10	-41087.175	39543.15	6119.95
Trace 673	11	-41088.8	39543.9625	6119.76
Trace 673	12	-41089.45	39543.8	6119.73
Trace 673	13	-41089.9375	39543.8	6120.31
Trace 673	14	-41092.8625	39545.1	6120.54
Trace 673	15	-41094.325	39547.05	6120.95
Trace 674	0	-41046.7125	39534.7	6135.09
Trace 674	1	-41045.25	39534.8625	6134.93
Trace 674	2	-41040.8625	39534.375	6132.4
Trace 674	3	-41037.2875	39534.5375	6128.65
Trace 674	4	-41034.525	39533.725	6126.4
Trace 674	5	-41032.25	39533.8875	6125.8
Trace 674	6	-41029	39535.025	6124.74
Trace 674	7	-41026.725	39535.8375	6123.68
Trace 674	8	-41025.1	39535.025	6120.47
Trace 674	9	-41023.9625	39535.675	6122.33
Trace 674	10	-41023.15	39536.65	6119.95
Trace 674	11	-41023.475	39535.35	6119.76
Trace 674	12	-41021.525	39535.35	6119.73
Trace 674	13	-41020.55	39536	6120.31
Trace 674	14	-41020.225	39536.1625	6120.54
Trace 674	15	-41020.0625	39536.975	6120.95
Trace 674	16	-41019.9	39536.975	6121.22
Trace 675	0	-40951.325	39528.525	6135.09
Trace 675	1	-40950.8375	39527.7125	6134.93
Trace 675	2	-40946.125	39528.2	6132.4
Trace 675	3	-40941.7375	39524.625	6128.65
Trace 675	4	-40937.8375	39525.7625	6126.4
Trace 675	5	-40937.5125	39523.975	6125.8
Trace 675	6	-40938.4875	39525.275	6124.74
Trace 675	7	-40936.8625	39526.4125	6123.68
Trace 675	8	-40931.825	39526.575	6120.47
Trace 675	9	-40931.3375	39525.1125	6122.33
Trace 675	10	-40929.3875	39526.9	6119.95
Trace 675	11	-40926.7875	39527.7125	6119.76
Trace 675	12	-40926.7875	39528.0375	6119.73
Trace 675	13	-40925.1625	39526.9	6120.31
Trace 675	14	-40924.5125	39529.0125	6120.54
Trace 675	15	-40925.325	39528.85	6120.95
Trace 675	16	-40924.025	39530.3125	6121.22
Trace 676	0	-40970.3375	39519.1	6135.09
Trace 676	1	-40977.65	39518.9375	6134.93
Trace 676	2	-40977.65	39520.2375	6132.4
Trace 676	3	-40985.125	39519.9125	6128.65
Trace 676	4	-40981.225	39519.9125	6126.4
Trace 676	5	-40965.4625	39512.925	6125.8
Trace 676	6	-40960.75	39510.1625	6124.74
Trace 676	7	-40950.35	39505.6125	6123.68
Trace 676	8	-40954.575	39506.2625	6120.47
Trace 676	9	-40959.2875	39508.8625	6122.33
Trace 676	10	-40949.5375	39510.65	6119.95
Trace 676	11	-40960.2625	39515.525	6119.76
Trace 676	12	-40956.0375	39517.3125	6119.73
Trace 676	13	-40952.3	39523.975	6120.31
Trace 676	14	-40949.7	39523.4875	6120.54
Trace 676	15	-40949.7	39524.95	6120.95
Trace 676	16	-40954.25	39524.1375	6121.22
Trace 677	0	-41138.525	39518.775	6135.09
Trace 677	1	-41135.4375	39516.3375	6134.93
Trace 677	2	-41132.025	39516.5	6132.4
Trace 677	3	-41128.45	39517.3125	6128.65
Trace 677	4	-41125.2	39517.3125	6126.4
Trace 677	5	-41121.7875	39516.9875	6125.8
Trace 677	6	-41120.65	39516.9875	6124.74
Trace 677	7	-41118.8625	39517.6375	6123.68
Trace 677	8	-41118.8625	39517.3125	6120.47
Trace 677	9	-41117.075	39517.15	6122.33
Trace 677	10	-41116.5875	39517.475	6119.95
Trace 677	11	-41115.2875	39517.475	6119.76
Trace 677	12	-41115.125	39518.45	6119.73
Trace 677	13	-41113.825	39519.2625	6120.31
Trace 677	14	-41113.0125	39518.6125	6120.54
Trace 677	15	-41113.0125	39518.9375	6120.95
Trace 677	16	-41114.6375	39518.775	6121.22
Trace 680_1	0	-41089.2875	39473.4375	6135.09
Trace 680_1	1	-41081.1625	39466.2875	6134.93
Trace 680_1	2	-41077.2625	39460.275	6132.4
Trace 680_1	3	-41081.325	39460.275	6128.65
Trace 681	0	-41331.9	39477.9875	6135.09
Trace 681	1	-41335.15	39479.9375	6134.93
Trace 681	2	-41332.3875	39477.175	6132.4
Trace 681	3	-41318.25	39478.8	6128.65
Trace 681	4	-41317.1125	39483.5125	6126.4
Trace 681	5	-41318.25	39483.1875	6125.8
Trace 681	6	-41323.775	39478.6375	6124.74
Trace 681	7	-41322.6375	39476.85	6123.68
Trace 681	8	-41322.475	39483.1875	6120.47
Trace 681	9	-41322.6375	39476.3625	6122.33
Trace 681	10	-41321.3375	39473.275	6119.95
Trace 682	0	-40978.625	39475.55	6135.09
Trace 682	1	-40975.05	39472.625	6134.93
Trace 682	2	-40973.9125	39474.4125	6132.4
Trace 682	3	-40971.6375	39472.3	6128.65
Trace 682	4	-40965.625	39471.4875	6126.4
Trace 682	5	-40963.35	39473.925	6125.8
Trace 682	6	-40958.8	39472.4625	6124.74
Trace 682	7	-40960.5875	39474.9	6123.68
Trace 682	8	-40960.1	39473.7625	6120.47
Trace 682	9	-40960.5875	39472.1375	6122.33
Trace 682	10	-40958.475	39474.0875	6119.95
Trace 682	11	-40961.725	39471.65	6119.76
Trace 682	12	-40958.6375	39464.3375	6119.73
Trace 682	13	-40958.8	39475.0625	6120.31
Trace 682	14	-40963.025	39472.1375	6120.54
Trace 682	15	-40961.075	39472.4625	6120.95
Trace 682	16	-40960.1	39465.475	6121.22
Trace 683	0	-41112.0375	39468.8875	6135.09
Trace 683	1	-41110.0875	39468.4	6134.93
Trace 683	2	-41107.65	39467.9125	6132.4
Trace 683	3	-41102.9375	39468.725	6128.65
Trace 683	4	-41098.3875	39469.375	6126.4
Trace 683	5	-41096.7625	39469.05	6125.8
Trace 683	6	-41095.1375	39468.725	6124.74
Trace 683	7	-41093.1875	39470.675	6123.68
Trace 683	8	-41090.5875	39472.1375	6120.47
Trace 683	9	-41085.7125	39471.1625	6122.33
Trace 683	10	-41088.3125	39471.325	6119.95
Trace 683	11	-41087.6625	39472.95	6119.76
Trace 683	12	-41086.85	39472.7875	6119.73
Trace 683	13	-41085.7125	39473.275	6120.31
Trace 683	14	-41085.225	39473.1125	6120.54
Trace 683	15	-41084.575	39473.1125	6120.95
Trace 683	16	-41084.0875	39473.925	6121.22
Trace 685	0	-41028.5125	39466.125	6135.09
Trace 685	1	-41030.3	39460.6	6134.93
Trace 685	2	-41031.1125	39455.8875	6132.4
Trace 685	3	-41026.5625	39455.4	6128.65
Trace 685	4	-41021.0375	39456.8625	6126.4
Trace 685	5	-41016.8125	39454.1	6125.8
Trace 685	6	-41013.5625	39451.0125	6124.74
Trace 685	7	-41013.4	39453.2875	6123.68
Trace 685	8	-41011.125	39456.5375	6120.47
Trace 685	9	-41008.0375	39458.65	6122.33
Trace 685	10	-41006.0875	39460.1125	6119.95
Trace 685	11	-41008.2	39464.6625	6119.76
Trace 685	12	-41006.0875	39462.0625	6119.73
Trace 685	13	-41003.8125	39464.5	6120.31
Trace 685	14	-41004.625	39464.0125	6120.54
Trace 685	15	-41004.4625	39463.85	6120.95
Trace 685	16	-41002.8375	39460.7625	6121.22
Trace 687_2	2	-41426.8	39403.5625	6132.4
Trace 687_2	3	-41425.5	39400.3125	6128.65
Trace 687_2	4	-41423.0625	39399.0125	6126.4
Trace 687_2	5	-41419.975	39395.6	6125.8
Trace 687_2	6	-41422.7375	39401.125	6124.74
Trace 687_2	7	-41422.575	39396.25	6123.68
Trace 687_2	8	-41418.8375	39395.925	6120.47
Trace 687_2	9	-41417.375	39397.3875	6122.33
Trace 687_2	10	-41416.075	39403.2375	6119.95
Trace 687_2	11	-41415.75	39400.3125	6119.76
Trace 687_2	12	-41414.45	39400.6375	6119.73
Trace 687_2	13	-41417.2125	39405.1875	6120.31
Trace 687_2	14	-41417.8625	39400.8	6120.54
Trace 687_2	15	-41416.8875	39401.45	6120.95
Trace 687_2	16	-41413.9625	39400.9625	6121.22
Trace 688	0	-41069.95	39435.0875	6135.09
Trace 688	1	-41063.125	39446.4625	6134.93
Trace 688	2	-41064.75	39443.5375	6132.4
Trace 688	3	-41068	39442.075	6128.65
Trace 688	4	-41074.6625	39447.1125	6126.4
Trace 688	5	-41068.975	39458.4875	6125.8
Trace 688	6	-41061.9875	39460.1125	6124.74
Trace 688	7	-41053.2125	39454.5875	6123.68
Trace 689_1	2	-41066.375	39393.325	6132.4
Trace 689_1	3	-41062.9625	39405.8375	6128.65
Trace 689_1	4	-41061.3375	39411.2	6126.4
Trace 689_1	5	-41064.75	39408.6	6125.8
Trace 689_1	6	-41055.8125	39418.025	6124.74
Trace 689_4	12	-41052.075	39367.325	6119.73
Trace 689_4	13	-41056.4625	39372.85	6120.31
Trace 689_4	14	-41042.8125	39368.7875	6120.54
Trace 689_4	15	-41046.3875	39373.825	6120.95
Trace 690	0	-40788.825	39442.8875	6135.09
Trace 690	1	-40786.7125	39441.75	6134.93
Trace 690	2	-40788.5	39441.1	6132.4
Trace 690	3	-40784.6	39443.05	6128.65
Trace 690	4	-40782	39441.9125	6126.4
Trace 690	5	-40781.1875	39442.725	6125.8
Trace 690	6	-40780.7	39441.9125	6124.74
Trace 690	7	-40779.8875	39441.1	6123.68
Trace 690	8	-40774.0375	39437.3625	6120.47
Trace 691_1	0	-40984.6375	39437.85	6135.09
Trace 691_1	1	-40983.9875	39446.625	6134.93
Trace 691_1	2	-40979.1125	39446.625	6132.4
Trace 691_1	3	-40970.825	39438.3375	6128.65
Trace 691_1	4	-40964.4875	39437.0375	6126.4
Trace 691_1	5	-40964.4875	39435.9	6125.8
Trace 691_1	6	-40963.1875	39436.55	6124.74
Trace 691_1	7	-40960.9125	39435.0875	6123.68
Trace 691_1	8	-40960.9125	39437.0375	6120.47
Trace 691_1	9	-40960.9125	39435.7375	6122.33
Trace 691_1	10	-40953.925	39435.9	6119.95
Trace 691_1	11	-40959.125	39434.925	6119.76
Trace 691_1	12	-40952.95	39436.875	6119.73
Trace 691_1	13	-40953.6	39446.4625	6120.31
Trace 691_1	14	-40952.7875	39452.475	6120.54
Trace 691_1	15	-40960.1	39454.5875	6120.95
Trace 694_1	0	-41254.55	39405.1875	6135.09
Trace 694_1	1	-41252.275	39404.2125	6134.93
Trace 694_1	2	-41245.9375	39406	6132.4
Trace 694_1	3	-41243.175	39399.175	6128.65
Trace 695_2	4	-41031.1125	39394.7875	6126.4
Trace 695_2	5	-41021.85	39397.225	6125.8
Trace 695_2	6	-41019.0875	39399.825	6124.74
Trace 695_2	7	-41017.625	39399.9875	6123.68
Trace 696	0	-41222.2125	39400.9625	6135.09
Trace 696	1	-41222.7	39400.9625	6134.93
Trace 696	2	-41221.4	39400.15	6132.4
Trace 696	3	-41220.1	39399.9875	6128.65
Trace 696	4	-41219.45	39401.125	6126.4
Trace 696	5	-41220.5875	39406.325	6125.8
Trace 696	6	-41215.225	39403.4	6124.74
Trace 696	7	-41217.0125	39405.025	6123.68
Trace 696	8	-41211.975	39405.1875	6120.47
Trace 696	9	-41213.6	39408.4375	6122.33
Trace 696	10	-41219.9375	39411.3625	6119.95
Trace 696	11	-41212.95	39410.225	6119.76
Trace 696	12	-41216.2	39411.6875	6119.73
Trace 696	13	-41211.8125	39412.175	6120.31
Trace 696	14	-41214.7375	39412.175	6120.54
Trace 696	15	-41221.075	39411.6875	6120.95
Trace 696	16	-41217.825	39413.6375	6121.22
Trace 697	0	-40795.65	39393.65	6135.09
Trace 697	1	-40793.8625	39392.025	6134.93
Trace 697	2	-40790.45	39390.8875	6132.4
Trace 697	3	-40786.0625	39391.05	6128.65
Trace 697	4	-40783.625	39390.725	6126.4
Trace 697	5	-40781.35	39391.7	6125.8
Trace 697	6	-40779.725	39392.35	6124.74
Trace 697	7	-40778.75	39392.1875	6123.68
Trace 697	8	-40777.125	39393.4875	6120.47
Trace 697	9	-40776.6375	39393.65	6122.33
Trace 697	10	-40775.5	39393.975	6119.95
Trace 697	11	-40774.0375	39395.6	6119.76
Trace 697	12	-40774.525	39396.575	6119.73
Trace 697	13	-40774.6875	39398.0375	6120.31
Trace 697	14	-40774.6875	39396.4125	6120.54
Trace 697	15	-40775.175	39397.0625	6120.95
Trace 697	16	-40774.85	39397.0625	6121.22
Trace 698	0	-40879.3375	39387.9625	6135.09
Trace 698	1	-40878.0375	39386.9875	6134.93
Trace 698	2	-40876.4125	39387.6375	6132.4
Trace 698	3	-40872.8375	39383.7375	6128.65
Trace 698	4	-40870.8875	39384.225	6126.4
Trace 698	5	-40870.725	39387.3125	6125.8
Trace 698	6	-40872.8375	39385.6875	6124.74
Trace 698	7	-40870.4	39384.7125	6123.68
Trace 698	8	-40870.5625	39384.7125	6120.47
Trace 698	9	-40870.5625	39386.5	6122.33
Trace 698	10	-40866.5	39389.425	6119.95
Trace 698	11	-40863.9	39389.9125	6119.76
Trace 698	12	-40863.25	39390.4	6119.73
Trace 698	13	-40860.8125	39388.9375	6120.31
Trace 698	14	-40857.5625	39391.2125	6120.54
Trace 698	15	-40854.15	39392.1875	6120.95
Trace 698	16	-40852.0375	39390.5625	6121.22
Trace 699	0	-41350.9125	39387.475	6135.09
Trace 699	1	-41348.9625	39386.175	6134.93
Trace 699	2	-41346.0375	39385.3625	6132.4
Trace 699	3	-41342.1375	39385.525	6128.65
Trace 699	4	-41338.075	39386.0125	6126.4
Trace 699	5	-41334.825	39385.525	6125.8
Trace 699	6	-41333.2	39386.6625	6124.74
Trace 699	7	-41332.7125	39387.15	6123.68
Trace 699	8	-41332.0625	39388.45	6120.47
Trace 699	9	-41329.4625	39389.2625	6122.33
Trace 699	10	-41329.7875	39390.075	6119.95
Trace 699	11	-41325.8875	39388.775	6119.76
Trace 699	12	-41327.025	39390.5625	6119.73
Trace 699	13	-41326.8625	39389.2625	6120.31
Trace 699	14	-41326.5375	39389.425	6120.54
Trace 699	15	-41326.2125	39390.8875	6120.95
Trace 699	16	-41324.2625	39389.2625	6121.22
Trace 700	0	-40904.6875	39368.625	6135.09
Trace 700	1	-40902.0875	39367.975	6134.93
Trace 700	2	-40899.1625	39364.4	6132.4
Trace 700	3	-40897.375	39366.8375	6128.65
Trace 700	4	-40892.825	39363.5875	6126.4
Trace 700	5	-40893.8	39362.6125	6125.8
Trace 700	6	-40889.9	39363.425	6124.74
Trace 700	7	-40890.225	39365.8625	6123.68
Trace 700	8	-40888.6	39363.75	6120.47
Trace 700	9	-40890.3875	39369.925	6122.33
Trace 700	10	-40883.5625	39368.625	6119.95
Trace 700	11	-40883.2375	39373.3375	6119.76
Trace 700	12	-40881.9375	39374.15	6119.73
Trace 700	13	-40885.1875	39379.35	6120.31
Trace 700	14	-40879.175	39379.5125	6120.54
Trace 700	15	-40876.9	39379.8375	6120.95
Trace 700	16	-40873.325	39388.2875	6121.22
Trace 701_1	0	-40884.375	39357.0875	6135.09
Trace 701_1	1	-40886.325	39351.075	6134.93
Trace 701_1	2	-40882.5875	39350.5875	6132.4
Trace 701_1	3	-40883.5625	39343.275	6128.65
Trace 701_1	4	-40897.2125	39340.1875	6126.4
Trace 701_1	5	-40910.05	39339.05	6125.8
Trace 702	0	-40932.3125	39354.4875	6135.09
Trace 702	1	-40935.4	39355.1375	6134.93
Trace 702	2	-40928.7375	39349.6125	6132.4
Trace 702	3	-40916.7125	39347.175	6128.65
Trace 703	0	-41002.35	39351.4	6135.09
Trace 703	1	-40999.2625	39353.025	6134.93
Trace 703	2	-40997.8	39353.8375	6132.4
Trace 703	3	-40994.7125	39353.8375	6128.65
Trace 703	4	-40991.7875	39354.325	6126.4
Trace 703	5	-40992.275	39352.375	6125.8
Trace 703	6	-40989.8375	39354.1625	6124.74
Trace 703	7	-40988.2125	39354.325	6123.68
Trace 703	8	-40986.2625	39355.625	6120.47
Trace 703	9	-40988.8625	39354.4875	6122.33
Trace 703	10	-40989.025	39355.1375	6119.95
Trace 703	11	-40987.5625	39354.975	6119.76
Trace 703	12	-40986.5875	39356.925	6119.73
Trace 703	13	-40985.775	39355.1375	6120.31
Trace 703	14	-40984.3125	39354.325	6120.54
Trace 703	15	-40985.2875	39357.9	6120.95
Trace 703	16	-40984.475	39356.6	6121.22
Trace 704	0	-40804.75	39350.75	6135.09
Trace 704	1	-40806.5375	39351.8875	6134.93
Trace 704	2	-40806.05	39350.1	6132.4
Trace 704	3	-40805.075	39349.6125	6128.65
Trace 704	4	-40803.775	39350.9125	6126.4
Trace 704	5	-40805.725	39352.2125	6125.8
Trace 704	6	-40806.5375	39352.05	6124.74
Trace 704	7	-40808.1625	39352.5375	6123.68
Trace 704	8	-40810.1125	39352.5375	6120.47
Trace 704	9	-40807.35	39356.4375	6122.33
Trace 704	10	-40805.8875	39357.0875	6119.95
Trace 704	11	-40804.9125	39360.6625	6119.76
Trace 704	12	-40803.775	39363.9125	6119.73
Trace 704	13	-40806.05	39366.8375	6120.31
Trace 704	14	-40807.025	39369.4375	6120.54
Trace 704	15	-40806.375	39374.3125	6120.95
Trace 704	16	-40806.05	39373.9875	6121.22
Trace 707_2	3	-41072.3875	39357.0875	6128.65
Trace 707_2	4	-41057.6	39353.675	6126.4
Trace 707_2	5	-41056.625	39349.2875	6125.8
Trace 707_2	6	-41052.2375	39358.225	6124.74
Trace 710	0	-41196.8625	39315.325	6135.09
Trace 710	1	-41188.9	39315.4875	6134.93
Trace 710	2	-41186.3	39309.475	6132.4
Trace 710	3	-41187.6	39299.4	6128.65
Trace 710	4	-41186.7875	39303.625	6126.4
Trace 710	5	-41191.3375	39293.875	6125.8
Trace 710	6	-41188.0875	39296.475	6124.74
Trace 710	7	-41183.8625	39299.4	6123.68
Trace 710	8	-41172.325	39297.775	6120.47
Trace 710	9	-41170.375	39296.8	6122.33
Trace 710	10	-41168.9125	39288.1875	6119.95
Trace 710	11	-41166.3125	39289.65	6119.76
Trace 710	12	-41164.6875	39290.4625	6119.73
Trace 710	13	-41163.0625	39290.1375	6120.31
Trace 710	14	-41160.625	39290.7875	6120.54
Trace 710	15	-41159.4875	39294.0375	6120.95
Trace 710	16	-41163.225	39290.3	6121.22
Trace 711	0	-41021.525	39309.15	6135.09
Trace 711	1	-41019.4125	39308.9875	6134.93
Trace 711	2	-41015.8375	39308.5	6132.4
Trace 711	3	-41011.6125	39308.0125	6128.65
Trace 711	4	-41009.0125	39307.85	6126.4
Trace 711	5	-41006.7375	39308.0125	6125.8
Trace 711	6	-41003.8125	39307.0375	6124.74
Trace 711	7	-41001.05	39307.85	6123.68
Trace 711	8	-41000.8875	39308.9875	6120.47
Trace 711	9	-41001.2125	39307.3625	6122.33
Trace 711	10	-41000.2375	39307.525	6119.95
Trace 711	11	-40999.5875	39307.85	6119.76
Trace 711	12	-40997.9625	39309.475	6119.73
Trace 711	13	-40997.9625	39308.825	6120.31
Trace 711	14	-40998.125	39308.9875	6120.54
Trace 711	15	-40996.6625	39307.525	6120.95
Trace 711	16	-40995.525	39307.6875	6121.22
Trace 712	0	-41234.8875	39288.675	6135.09
Trace 712	1	-41231.9625	39288.025	6134.93
Trace 712	2	-41229.2	39289.8125	6132.4
Trace 712	3	-41226.275	39289.1625	6128.65
Trace 712	4	-41221.4	39289	6126.4
Trace 712	5	-41219.775	39290.4625	6125.8
Trace 712	6	-41217.5	39290.4625	6124.74
Trace 712	7	-41217.175	39290.7875	6123.68
Trace 712	8	-41215.225	39291.925	6120.47
Trace 712	9	-41214.0875	39290.3	6122.33
Trace 712	10	-41213.275	39290.625	6119.95
Trace 712	11	-41211.8125	39292.9	6119.76
Trace 712	12	-41209.2125	39293.0625	6119.73
Trace 712	13	-41208.075	39293.7125	6120.31
Trace 712	14	-41207.9125	39290.1375	6120.54
Trace 712	15	-41207.75	39289.975	6120.95
Trace 712	16	-41207.75	39291.7625	6121.22
Trace 713	0	-40854.3125	39274.5375	6135.09
Trace 713	1	-40853.0125	39274.05	6134.93
Trace 713	2	-40849.1125	39273.075	6132.4
Trace 713	3	-40845.2125	39272.5875	6128.65
Trace 713	4	-40842.2875	39274.5375	6126.4
Trace 713	5	-40839.0375	39275.35	6125.8
Trace 713	6	-40839.0375	39275.1875	6124.74
Trace 713	7	-40835.95	39274.5375	6123.68
Trace 713	8	-40835.95	39273.725	6120.47
Trace 713	9	-40836.4375	39272.75	6122.33
Trace 713	10	-40835.4625	39273.725	6119.95
Trace 713	11	-40832.7	39274.5375	6119.76
Trace 713	12	-40832.8625	39274.2125	6119.73
Trace 713	13	-40831.2375	39275.025	6120.31
Trace 713	14	-40832.2125	39274.2125	6120.54
Trace 713	15	-40833.025	39274.5375	6120.95
Trace 713	16	-40833.025	39274.2125	6121.22
Trace 716	0	-41135.1125	39260.5625	6135.09
Trace 716	1	-41130.725	39258.775	6134.93
Trace 716	2	-41126.0125	39256.825	6132.4
Trace 716	3	-41122.7625	39256.3375	6128.65
Trace 716	4	-41121.4625	39256.3375	6126.4
Trace 716	5	-41121.4625	39262.5125	6125.8
Trace 716	6	-41118.5375	39263.325	6124.74
Trace 716	7	-41116.1	39264.1375	6123.68
Trace 716	8	-41117.2375	39268.525	6120.47
Trace 716	9	-41114.9625	39264.1375	6122.33
Trace 716	10	-41116.425	39271.2875	6119.95
Trace 716	11	-41113.9875	39266.4125	6119.76
Trace 716	12	-41109.275	39263.1625	6119.73
Trace 716	13	-41113.9875	39272.425	6120.31
Trace 716	14	-41112.0375	39266.4125	6120.54
Trace 716	15	-41114.3125	39273.8875	6120.95
Trace 716	16	-41111.7125	39272.2625	6121.22
Trace 717_1	0	-41417.05	39257.9625	6135.09
Trace 717_1	1	-41414.2875	39257.475	6134.93
Trace 717_1	2	-41409.7375	39256.6625	6132.4
Trace 717_1	3	-41406.65	39256.5	6128.65
Trace 717_2	4	-41424.525	39353.1875	6126.4
Trace 717_2	5	-41424.0375	39355.1375	6125.8
Trace 717_2	6	-41421.7625	39354.975	6124.74
Trace 717_2	7	-41421.275	39354.1625	6123.68
Trace 717_2	8	-41419.4875	39350.425	6120.47
Trace 717_2	9	-41419	39349.2875	6122.33
Trace 717_2	10	-41417.8625	39349.6125	6119.95
Trace 717_2	11	-41418.025	39349.6125	6119.76
Trace 717_2	12	-41416.4	39356.4375	6119.73
Trace 717_2	13	-41416.8875	39357.4125	6120.31
Trace 717_2	14	-41415.75	39357.9	6120.54
Trace 717_2	15	-41416.2375	39357.7375	6120.95
Trace 717_2	16	-41415.5875	39357.4125	6121.22
Trace 721_1	0	-41025.5875	39240.9	6135.09
Trace 721_1	1	-41025.9125	39238.625	6134.93
Trace 721_1	2	-41022.175	39243.175	6132.4
Trace 721_1	3	-41018.6	39242.525	6128.65
Trace 721_1	4	-41014.05	39240.7375	6126.4
Trace 721_1	5	-41011.775	39242.525	6125.8
Trace 721_1	6	-41010.475	39241.0625	6124.74
Trace 721_1	7	-41007.3875	39243.6625	6123.68
Trace 721_1	8	-41006.25	39243.0125	6120.47
Trace 721_1	9	-41004.3	39245.9375	6122.33
Trace 721_1	10	-41003.975	39247.2375	6119.95
Trace 721_1	11	-41000.8875	39244.9625	6119.76
Trace 721_1	12	-41002.8375	39246.1	6119.73
Trace 723	0	-41322.3125	39225.7875	6135.09
Trace 723	1	-41322.6375	39228.3875	6134.93
Trace 723	2	-41320.6875	39230.5	6132.4
Trace 723	3	-41316.95	39230.175	6128.65
Trace 723	4	-41318.9	39229.3625	6126.4
Trace 723	5	-41316.4625	39228.7125	6125.8
Trace 723	6	-41310.6125	39230.6625	6124.74
Trace 723	7	-41307.6875	39229.85	6123.68
Trace 723	8	-41306.225	39228.7125	6120.47
Trace 723	9	-41304.925	39229.0375	6122.33
Trace 723	10	-41305.0875	39228.875	6119.95
Trace 723	11	-41302.4875	39232.45	6119.76
Trace 723	12	-41301.8375	39232.2875	6119.73
Trace 723	13	-41302.1625	39231.6375	6120.31
Trace 723	14	-41302.65	39230.9875	6120.54
Trace 723	15	-41301.35	39231.8	6120.95
Trace 723	16	-41301.675	39231.3125	6121.22
Trace 724	0	-40838.7125	39224.8125	6135.09
Trace 724	1	-40835.95	39224.4875	6134.93
Trace 724	2	-40831.2375	39223.675	6132.4
Trace 724	3	-40826.85	39222.8625	6128.65
Trace 724	4	-40823.1125	39222.7	6126.4
Trace 724	5	-40819.5375	39222.2125	6125.8
Trace 724	6	-40816.775	39223.1875	6124.74
Trace 724	7	-40814.9875	39222.375	6123.68
Trace 724	8	-40813.525	39222.5375	6120.47
Trace 724	9	-40812.55	39222.8625	6122.33
Trace 724	10	-40812.55	39223.1875	6119.95
Trace 724	11	-40811.25	39223.35	6119.76
Trace 724	12	-40810.925	39224	6119.73
Trace 724	13	-40810.7625	39225.3	6120.31
Trace 724	14	-40811.9	39224.4875	6120.54
Trace 724	15	-40813.2	39224.325	6120.95
Trace 724	16	-40810.275	39222.05	6121.22
Trace 725	0	-41041.5125	39209.8625	6135.09
Trace 725	1	-41038.1	39209.2125	6134.93
Trace 725	2	-41033.7125	39208.5625	6132.4
Trace 725	3	-41030.625	39207.1	6128.65
Trace 725	4	-41026.2375	39206.6125	6126.4
Trace 725	5	-41023.3125	39206.9375	6125.8
Trace 725	6	-41021.525	39207.9125	6124.74
Trace 725	7	-41010.6375	39204.3375	6123.68
Trace 725	8	-41016.8125	39208.5625	6120.47
Trace 725	9	-41016	39210.35	6122.33
Trace 725	10	-41013.2375	39211.325	6119.95
Trace 725	11	-41012.425	39211.1625	6119.76
Trace 725	12	-41011.2875	39211.325	6119.73
Trace 725	13	-41009.6625	39211.975	6120.31
Trace 725	14	-41008.85	39212.3	6120.54
Trace 725	15	-41010.475	39211.4875	6120.95
Trace 725	16	-41010.8	39211	6121.22
Trace 726_1	0	-40866.3375	39205.9625	6135.09
Trace 726_1	1	-40861.95	39203.525	6134.93
Trace 726_1	2	-40855.9375	39199.95	6132.4
Trace 726_1	3	-40847.325	39199.625	6128.65
Trace 726_1	4	-40841.9625	39200.275	6126.4
Trace 727	0	-41024.9375	39198.4875	6135.09
Trace 727	1	-41021.525	39199.625	6134.93
Trace 727	2	-41016.325	39198.8125	6132.4
Trace 727	3	-41013.075	39199.3	6128.65
Trace 727	4	-41009.0125	39199.3	6126.4
Trace 727	5	-41006.0875	39198.4875	6125.8
Trace 727	6	-41004.4625	39198.65	6124.74
Trace 728	0	-40892.3375	39179.8	6135.09
Trace 728	1	-40884.2125	39180.45	6134.93
Trace 728	2	-40878.85	39177.3625	6132.4
Trace 728	3	-40874.95	39174.7625	6128.65
Trace 728	4	-40874.95	39174.6	6126.4
Trace 728	5	-40868.775	39175.4125	6125.8
Trace 728	6	-40870.075	39171.675	6124.74
Trace 728	7	-40865.85	39173.1375	6123.68
Trace 728	8	-40869.5875	39173.1375	6120.47
Trace 728	9	-40864.7125	39174.1125	6122.33
Trace 728	10	-40868.775	39174.1125	6119.95
Trace 728	11	-40867.8	39176.225	6119.76
Trace 728	12	-40867.475	39173.1375	6119.73
Trace 728	13	-40859.8375	39174.7625	6120.31
Trace 728	14	-40860.1625	39176.3875	6120.54
Trace 728	15	-40860.325	39175.25	6120.95
Trace 728	16	-40857.725	39176.7125	6121.22
Trace 729	0	-40958.3125	39181.1	6135.09
Trace 729	1	-40960.1	39180.125	6134.93
Trace 729	2	-40953.925	39179.8	6132.4
Trace 729	3	-40949.8625	39179.3125	6128.65
Trace 729	4	-40944.175	39179.8	6126.4
Trace 729	5	-40940.6	39178.9875	6125.8
Trace 729	6	-40937.5125	39178.0125	6124.74
Trace 729	7	-40935.4	39179.6375	6123.68
Trace 729	8	-40933.125	39179.3125	6120.47
Trace 729	9	-40933.45	39179.6375	6122.33
Trace 729	10	-40931.825	39179.15	6119.95
Trace 729	11	-40930.85	39178.9875	6119.76
Trace 729	12	-40929.875	39178.825	6119.73
Trace 729	13	-40930.0375	39179.3125	6120.31
